reporter_id,q_mode,method_id,forecast_cv,gamma_from,gamma_to,own_delivery_increment_kw,outside_delivery_decrement_kw,feeder_delivery_increment_kw,idle_award_increment_kw,stepwise_consequence_equivalent_ratio
p001,Q95,weighted_proportional,0.05,1.1,1.2,1.9558072749179671,5.568114915825332,-3.612307640907364,0.9737805431628138,5.718038786994284
p001,Q95,weighted_proportional,0.05,1.2,1.3,0.4972339033899875,5.98116265512208,-5.483928751732092,2.3979188998594356,2.4943139884642016
p001,Q95,weighted_proportional,0.05,1.3,1.4,0.011081694343634263,6.378110032484813,-6.3670283381411785,2.8475212022437484,2.2398814897178227
p001,Q95,weighted_proportional,0.1,1.0,1.1,2.469846776758707,4.818519163768794,-2.3486723870100867,0.4919103902296835,9.795522232248283
p001,Q95,weighted_proportional,0.1,1.1,1.2,1.8107797172108795,5.22010773358627,-3.4093280163753903,1.1188081008699016,4.665775774708374
p001,Q95,weighted_proportional,0.1,1.2,1.3,0.9047352510154483,5.607339989176757,-4.702604738161309,1.990417552233975,2.817167675638348
p001,Q95,weighted_proportional,0.1,1.3,1.4,0.2229894584112463,5.9794781554548395,-5.756488697043594,2.635613438176136,2.268723504305959
p001,Q95,weighted_proportional,0.1,1.4,1.5,0.05833307580692393,6.335888529314201,-6.2775554535072775,2.761760531392335,2.2941484090657123
p001,Q95,weighted_proportional,0.2,1.0,1.1,2.0362080523045196,3.5335807200972265,-1.4973726677927068,0.9255491146838712,3.8178208633521833
p001,Q95,weighted_proportional,0.2,1.1,1.2,1.8107797172108795,3.8280790046298847,-2.0172992874190054,1.1188081008699016,3.421568901452766
p001,Q95,weighted_proportional,0.2,1.2,1.3,0.9047352510154414,4.112049325396348,-3.207314074380907,1.990417552233982,2.065922962134811
p001,Q95,weighted_proportional,0.2,1.3,1.4,0.8933134051835601,4.384950647333408,-3.4916372421498476,1.9652894914038224,2.231198338215914
p001,Q95,weighted_proportional,0.2,1.4,1.5,0.4095881536776494,4.646318254830646,-4.236730101152997,2.4105054535216093,1.9275286218675187
p001,Q95,weighted_proportional,0.2,1.5,1.6,0.1737364860198501,4.895764026213424,-4.722027540193574,2.6060472902977305,1.8786167251992203
p001,Q95,weighted_proportional,0.2,1.6,1.7,0.009559489337118698,62.03496401022412,-62.02540452088701,0.14339234005681517,432.62397409543996
p001,Q95,weighted_proportional,0.3,1.0,1.1,2.036208052304516,3.533580720097223,-1.4973726677927068,0.9255491146838747,3.8178208633521655
p001,Q95,weighted_proportional,0.3,1.1,1.2,1.8107797172108828,3.8280790046298883,-2.0172992874190054,1.1188081008698982,3.4215689014527797
p001,Q95,weighted_proportional,0.3,1.2,1.3,0.9047352510154414,4.112049325396348,-3.207314074380907,1.990417552233982,2.065922962134811
p001,Q95,weighted_proportional,0.3,1.3,1.4,0.8933134051835601,4.384950647333408,-3.4916372421498476,1.9652894914038224,2.231198338215914
p001,Q95,weighted_proportional,0.3,1.4,1.5,0.8812792522497683,4.646318254830508,-3.765039002580739,1.9388143549494905,2.396474032167743
p001,Q95,weighted_proportional,0.3,1.5,1.6,0.6057016374477266,4.895764026213563,-4.290062388765836,2.1740821388698537,2.2518762923826383
p001,Q95,weighted_proportional,0.3,1.6,1.7,0.009559489337125637,55.24041401119451,-55.23085452185739,0.14339234005680823,385.2396438283225
p002,Q0,equal_kw_reduction,0.1,1.9,2.0,0.37731239900897634,2.4968040158262137,-2.1194916168172373,0.0006041003316010693,4133.094926812641
p002,Q0,equal_kw_reduction,0.2,1.7,1.8,0.3837487506714509,1.8204327619599425,-1.4366840112884915,0.0130348043245734,139.65938549058512
p002,Q0,equal_kw_reduction,0.2,1.8,1.9,0.3628989719736231,2.027584689001337,-1.664685717027714,0.024193264798241538,83.80781617984482
p002,Q0,equal_kw_reduction,0.2,1.9,2.0,0.3518803168053872,2.2237160765951622,-1.871835759789775,0.026036182535190203,85.40868361134024
p002,Q0,equal_kw_reduction,0.3,1.5,1.6,0.39498467668727405,1.3224950848040569,-0.9275104081167829,0.023038068458148403,57.4047727658479
p002,Q0,equal_kw_reduction,0.3,1.6,1.7,0.38162270518760216,1.5491995971936858,-1.1675768920060836,0.025441513679173595,60.892587474536136
p002,Q0,equal_kw_reduction,0.3,1.7,1.8,0.3719845828087727,1.761880831019837,-1.3898962482110644,0.02479897218725163,71.04652635263507
p002,Q0,equal_kw_reduction,0.3,1.8,1.9,0.33447419548236335,1.9623699767819898,-1.6278957812996264,0.05261804128950127,37.29462231376401
p002,Q0,equal_kw_reduction,0.3,1.9,2.0,0.2598175932966469,2.1521930448917987,-1.8923754515951519,0.1180989060439305,18.223649286736194
p002,Q0,fairness_qp,0.0,1.6,1.7,0.05760664994185552,1.5680842140857638,-1.5104775641439083,0.06940674838489154,22.59267651309688
p002,Q0,fairness_qp,0.05,1.3,1.4,0.18508386164984603,2.110726431597052,-1.9256425699472057,0.006752695405387414,312.5753946954395
p002,Q0,fairness_qp,0.05,1.4,1.5,0.14942127897369945,1.940852023678369,-1.7914307447046696,0.01957990007393686,99.1247154658297
p002,Q0,fairness_qp,0.05,1.5,1.6,0.10126809311046016,1.7540834918476442,-1.652815398737184,0.046030951413846,38.10660953056078
p002,Q0,fairness_qp,0.05,1.6,1.7,0.06129418070530482,1.5594049818240288,-1.4981108011187239,0.06571921762144224,23.72829498376805
p002,Q0,fairness_qp,0.05,1.7,1.8,0.03384900480779551,1.3642533254332734,-1.3304043206254779,0.07446781057715135,18.320040764725555
p002,Q0,fairness_qp,0.05,1.8,1.9,0.021518313572648634,1.1743764622195,-1.1528581486468514,0.06976895866908031,16.83236334068938
p002,Q0,fairness_qp,0.05,1.9,2.0,0.004744392973697088,0.9937319975300433,-0.9889876045563462,0.07116589460545805,13.963598758074617
p002,Q0,fairness_qp,0.1,1.1,1.2,0.22779284936396857,2.1858857944497228,-1.9580929450857543,0.011421779110651169,191.37874872849846
p002,Q0,fairness_qp,0.1,1.2,1.3,0.20194509718176634,2.12009092397516,-1.9181458267933937,0.01346300647878454,157.475295530465
p002,Q0,fairness_qp,0.1,1.3,1.4,0.15283599061773068,1.9856089000346993,-1.8327729094169687,0.03900056643750278,50.91230926649687
p002,Q0,fairness_qp,0.1,1.4,1.5,0.11618831059525062,1.8257698343368163,-1.7095815237415657,0.0528128684523857,34.57054857724437
p002,Q0,fairness_qp,0.1,1.5,1.6,0.10126809311046016,1.650058464935664,-1.5487903718252038,0.046030951413846,35.84671648649283
p002,Q0,fairness_qp,0.1,1.6,1.7,0.06129418070530395,1.466920931015056,-1.405626750309752,0.06571921762144312,22.321034609158577
p002,Q0,fairness_qp,0.1,1.7,1.8,0.03384900480779638,1.2833483971169133,-1.2494993923091169,0.07446781057715048,17.233599150700595
p002,Q0,fairness_qp,0.1,1.8,1.9,0.02852727257553981,1.104745192949807,-1.0762179203742672,0.06275999966618914,17.602695965993913
p002,Q0,fairness_qp,0.1,1.9,2.0,0.02372196486848631,0.9348177463171428,-0.9110957814486564,0.05218832271066884,17.91239299832946
p002,Q0,fairness_qp,0.2,1.0,1.1,0.24626710452198924,1.709505542376775,-1.4632384378547858,0.016417806968132415,104.12508477502446
p002,Q0,fairness_qp,0.2,1.1,1.2,0.17857659775235082,1.68808101730002,-1.5095044195476692,0.06063803072226892,27.83865170410429
p002,Q0,fairness_qp,0.2,1.2,1.3,0.14809307126662907,1.740661439272882,-1.592568368006253,0.06731503239392184,25.858435736711524
p002,Q0,fairness_qp,0.2,1.3,1.4,0.13188763297547307,1.6301851522902127,-1.4982975193147396,0.0599489240797604,27.19290091213807
p002,Q0,fairness_qp,0.2,1.4,1.5,0.11618831059524976,1.498921616323162,-1.3827333057279123,0.052812868452386565,28.381749756207896
p002,Q0,fairness_qp,0.2,1.5,1.6,0.10126809311046103,1.3546484373915908,-1.2533803442811298,0.04603095141384513,29.42907751813579
p002,Q0,fairness_qp,0.2,1.6,1.7,0.06129418070530395,1.2042935361636669,-1.1429993554583628,0.06571921762144312,18.324830692608938
p002,Q0,fairness_qp,0.2,1.7,1.8,0.03384900480779638,1.0535917261712,-1.0197427213634036,0.07446781057715048,14.148283909591422
p002,Q0,fairness_qp,0.2,1.8,1.9,0.02852727257553981,0.9069763855338525,-0.8784491129583127,0.06275999966618914,14.451503989131956
p002,Q0,fairness_qp,0.2,1.9,2.0,0.02372196486848631,0.7674816142562626,-0.7437596493877763,0.05218832271066884,14.706002691658965
p002,Q0,fairness_qp,0.3,1.0,1.1,0.18059587664945873,1.6712701379542394,-1.4906742613047808,0.08208903484066293,20.35923727448155
p002,Q0,fairness_qp,0.3,1.1,1.2,0.16446005707630068,1.630893739925234,-1.4664336828489333,0.07475457139831908,21.81664223897759
p002,Q0,fairness_qp,0.3,1.2,1.3,0.14809307126662907,1.5579638107571332,-1.4098707394905041,0.06731503239392184,23.14436694674767
p002,Q0,fairness_qp,0.3,1.3,1.4,0.13188763297547307,1.4591937032699935,-1.3273060702945205,0.0599489240797604,24.340615376659244
p002,Q0,fairness_qp,0.3,1.4,1.5,0.11618831059524976,1.3417595236790034,-1.2255712130837537,0.052812868452386565,25.405920242500493
p002,Q0,fairness_qp,0.3,1.5,1.6,0.10126809311046103,1.2126437438033195,-1.1113756506928585,0.04603095141384513,26.344094713597034
p002,Q0,fairness_qp,0.3,1.6,1.7,0.06129418070530395,1.0780578971839343,-1.0167637164786303,0.06571921762144312,16.40399773767516
p002,Q0,fairness_qp,0.3,1.7,1.8,0.03384900480779551,0.9431437912042484,-0.9092947863964529,0.07446781057715135,12.665120458014773
p002,Q0,fairness_qp,0.3,1.8,1.9,0.028527272575540677,0.811875409895824,-0.7833481373202833,0.06275999966618828,12.936192068420596
p002,Q0,fairness_qp,0.3,1.9,2.0,0.02372196486848544,0.6869910509362158,-0.6632690860677304,0.052188322710669706,13.163692857976505
p002,Q0,flat_level,0.05,1.0,1.1,0.09036562499999991,13.29200795365917,-13.201642328659169,0.3915843750000002,33.94417347132189
p002,Q0,flat_level,0.1,1.0,1.1,0.15060937500000013,13.173329311215621,-13.022719936215621,0.33134062499999994,39.75766422006243
p002,Q0,flat_level,0.1,1.1,1.2,0.03012187499999968,14.716301064730365,-14.686179189730364,0.4518281250000004,32.570573300921346
p002,Q0,flat_level,0.2,1.0,1.1,0.15060937499999927,12.283239492890342,-12.132630117890342,0.33134062500000083,37.0713355565449
p002,Q0,flat_level,0.2,1.1,1.2,0.15060937500000013,13.7219563981944,-13.571347023194402,0.33134062499999994,41.41344393913183
p002,Q0,flat_level,0.2,1.2,1.3,0.030121875000000548,15.254908929353817,-15.224787054353817,0.4518281249999995,33.76263690834614
p002,Q0,flat_level,0.2,1.3,1.4,0.010040624999999893,5.39743644044756,-5.38739581544756,0.15060937500000013,35.837320488499174
p002,Q0,flat_level,0.3,1.0,1.1,0.15060937500000013,10.799756462347986,-10.649147087347988,0.33134062499999994,32.594121117348614
p002,Q0,flat_level,0.3,1.1,1.2,0.15060937500000013,13.34035574316783,-13.189746368167832,0.33134062499999994,40.26175704584318
p002,Q0,flat_level,0.3,1.2,1.3,0.15060937500000013,15.181213717134657,-15.030604342134657,0.33134062499999994,45.81754415757096
p002,Q0,flat_level,0.3,1.3,1.4,0.010040624999999893,5.354614524877192,-5.344573899877192,0.15060937500000013,35.55299611911401
p002,Q0,weighted_proportional,0.0,1.1,1.2,0.3183230307724182,5.668790152639349,-5.350467121866931,0.07228867829923036,78.41878266433463
p002,Q0,weighted_proportional,0.05,1.0,1.1,0.384674270028384,5.232683951921413,-4.8480096818930285,0.010226685576724195,511.66958372426484
p002,Q0,weighted_proportional,0.05,1.1,1.2,0.26077430331765145,5.668790152639364,-5.408015849321712,0.12983740575399708,43.660685606889125
p002,Q0,weighted_proportional,0.05,1.2,1.3,0.06629785378595154,6.089306067324579,-6.023008213538628,0.31972251998619095,19.045596373966966
p002,Q0,weighted_proportional,0.05,1.3,1.4,0.001477559245539363,6.493430518454441,-6.491952959208902,0.37966949363849817,17.102850313902632
p002,Q0,weighted_proportional,0.1,1.0,1.1,0.3293129035728927,4.905641204926464,-4.576328301353572,0.06558805203221545,74.79473856788609
p002,Q0,weighted_proportional,0.1,1.1,1.2,0.24143729562454713,5.314490768099323,-5.073053472474776,0.1491744134471014,35.62602087913615
p002,Q0,weighted_proportional,0.1,1.2,1.3,0.12063136680379519,5.708724438116822,-5.588093071313027,0.26538900696834733,21.510779603609187
p002,Q0,weighted_proportional,0.1,1.3,1.4,0.029731927787408387,6.087591111051034,-6.057859183263625,0.35141512509662914,17.323076544804724
p002,Q0,weighted_proportional,0.1,1.4,1.5,0.007777743440287241,6.450445639137317,-6.44266789569703,0.36823473745296353,17.517211123953953
p002,Q0,weighted_proportional,0.2,1.0,1.1,0.2714944069785114,3.59747021694603,-3.3259758099675185,0.1234065486265968,29.151372086673014
p002,Q0,weighted_proportional,0.2,1.1,1.2,0.24143729562454713,3.8972932299394913,-3.6558559343149444,0.1491744134471014,26.125748644699765
p002,Q0,weighted_proportional,0.2,1.2,1.3,0.12063136680379433,4.1863979212856695,-4.0657665544818755,0.2653890069683482,15.774571709313353
p002,Q0,weighted_proportional,0.2,1.3,1.4,0.1191084540262616,4.464233481437396,-4.345125027411134,0.2620385988577759,17.03654919884686
p002,Q0,weighted_proportional,0.2,1.4,1.5,0.05461175381697627,4.7303268020340425,-4.675715048217066,0.32140072707627454,14.71784723408994
p002,Q0,weighted_proportional,0.2,1.5,1.6,0.023164864804652366,4.984282702551761,-4.961117837747109,0.34747297206979066,14.3443752556117
p002,Q0,weighted_proportional,0.2,1.6,1.7,0.0012745985798062742,63.15659750879023,-63.15532291021042,0.019118978697089777,3303.3457753893363
p002,Q0,weighted_proportional,0.3,1.0,1.1,0.2714944069785118,3.5974702169460304,-3.3259758099675185,0.12340654862659636,29.15137208667312
p002,Q0,weighted_proportional,0.3,1.1,1.2,0.24143729562454713,3.8972932299394913,-3.6558559343149444,0.1491744134471014,26.125748644699765
p002,Q0,weighted_proportional,0.3,1.2,1.3,0.12063136680379433,4.1863979212856695,-4.0657665544818755,0.2653890069683482,15.774571709313353
p002,Q0,weighted_proportional,0.3,1.3,1.4,0.1191084540262616,4.464233481437396,-4.345125027411134,0.2620385988577759,17.03654919884686
p002,Q0,weighted_proportional,0.3,1.4,1.5,0.11750390027914087,4.7303268020339395,-4.612822901754798,0.2585085806141099,18.29852916602084
p002,Q0,weighted_proportional,0.3,1.5,1.6,0.08076021834248735,4.98428270255182,-4.903522484209333,0.2898776185319557,17.19443787276167
p002,Q0,weighted_proportional,0.3,1.6,1.7,0.0012745985798062742,56.239197526062334,-56.23792292748253,0.019118978697089777,2941.537747234525
p002,Q95,equal_kw_reduction,0.1,1.9,2.0,0.37731239900897634,2.4968040158262137,-2.1194916168172373,0.0006041003316010693,4133.094926812641
p002,Q95,equal_kw_reduction,0.2,1.7,1.8,0.3837487506714509,1.8204327619599425,-1.4366840112884915,0.0130348043245734,139.65938549058512
p002,Q95,equal_kw_reduction,0.2,1.8,1.9,0.3628989719736231,2.027584689001337,-1.664685717027714,0.024193264798241538,83.80781617984482
p002,Q95,equal_kw_reduction,0.2,1.9,2.0,0.3518803168053872,2.2237160765951622,-1.871835759789775,0.026036182535190203,85.40868361134024
p002,Q95,equal_kw_reduction,0.3,1.5,1.6,0.39498467668727405,1.3224950848040569,-0.9275104081167829,0.023038068458148403,57.4047727658479
p002,Q95,equal_kw_reduction,0.3,1.6,1.7,0.38162270518760216,1.5491995971936858,-1.1675768920060836,0.025441513679173595,60.892587474536136
p002,Q95,equal_kw_reduction,0.3,1.7,1.8,0.3719845828087727,1.761880831019837,-1.3898962482110644,0.02479897218725163,71.04652635263507
p002,Q95,equal_kw_reduction,0.3,1.8,1.9,0.33447419548236335,1.9623699767819898,-1.6278957812996264,0.05261804128950127,37.29462231376401
p002,Q95,equal_kw_reduction,0.3,1.9,2.0,0.2598175932966469,2.1521930448917987,-1.8923754515951519,0.1180989060439305,18.223649286736194
p002,Q95,fairness_qp,0.0,1.6,1.7,0.05760742947147953,1.568074658451774,-1.5104672289802945,0.06940514683253379,22.593060169375452
p002,Q95,fairness_qp,0.05,1.3,1.4,0.1850837089759621,2.1107232826403903,-1.9256395736644283,0.006752666642538541,312.5762597762271
p002,Q95,fairness_qp,0.05,1.4,1.5,0.14942141271669443,1.9408517298445012,-1.7914303171278068,0.019579793518719954,99.1252399055629
p002,Q95,fairness_qp,0.05,1.5,1.6,0.1012678548835905,1.7540808244909885,-1.6528129696073979,0.04603084312890422,38.10664122703296
p002,Q95,fairness_qp,0.05,1.6,1.7,0.06129421614680872,1.559395347382194,-1.4981011312353854,0.06571836015720461,23.728457978135353
p002,Q95,fairness_qp,0.05,1.7,1.8,0.03384811762272531,1.364220164775198,-1.3303720471524727,0.0744658587699936,18.320075633438037
p002,Q95,fairness_qp,0.05,1.8,1.9,0.021519060696596412,1.1743075256539626,-1.152788464957366,0.06976240334995598,16.832956854470286
p002,Q95,fairness_qp,0.05,1.9,2.0,0.004744663373095273,0.993747233241098,-0.9890025698680027,0.07116995059643691,13.963017044595919
p002,Q95,fairness_qp,0.1,1.1,1.2,0.227792824993345,2.18589098250559,-1.9580981575122447,0.011421776906344987,191.37923988791016
p002,Q95,fairness_qp,0.1,1.2,1.3,0.20194486890054864,2.120091539109502,-1.9181466702089534,0.01346299126003727,157.47551923343022
p002,Q95,fairness_qp,0.1,1.3,1.4,0.15283593557219138,1.985605883126405,-1.8327699475542136,0.03900044004630926,50.91239690548849
p002,Q95,fairness_qp,0.1,1.4,1.5,0.1161883292868475,1.8257689675482796,-1.709580638261432,0.052812876948566886,34.570526603319664
p002,Q95,fairness_qp,0.1,1.5,1.6,0.1012678548835905,1.650055308212905,-1.5487874533293144,0.04603084312890422,35.84673223542983
p002,Q95,fairness_qp,0.1,1.6,1.7,0.06129421614680872,1.4669113437303891,-1.4056171275835805,0.06571836015720461,22.321179959776796
p002,Q95,fairness_qp,0.1,1.7,1.8,0.033848117622724445,1.2833162827452271,-1.2494681651225026,0.07446585876999448,17.233619593497938
p002,Q95,fairness_qp,0.1,1.8,1.9,0.02852545751454768,1.1046787406459235,-1.0761532831313758,0.06275600653200472,17.60275711748089
p002,Q95,fairness_qp,0.1,1.9,2.0,0.023723316865478968,0.9348418336395355,-0.9111185167740565,0.05219129710405321,17.911833687056134
p002,Q95,fairness_qp,0.2,1.0,1.1,0.2462671891475458,1.7095067125883971,-1.4632395234408513,0.016417812609836532,104.12512027114788
p002,Q95,fairness_qp,0.2,1.1,1.2,0.17857658165557805,1.68808684139047,-1.509510259734892,0.060638020244111954,27.838752561424297
p002,Q95,fairness_qp,0.2,1.2,1.3,0.14809290386040302,1.7406639631189882,-1.592571059258585,0.06731495630018289,25.85850246053356
p002,Q95,fairness_qp,0.2,1.3,1.4,0.13188750823771908,1.6301830110919047,-1.4982955028541856,0.059948867380781555,27.192890913807485
p002,Q95,fairness_qp,0.2,1.4,1.5,0.1161883292868475,1.49892134019659,-1.3827330109097424,0.052812876948566886,28.381739961948128
p002,Q95,fairness_qp,0.2,1.5,1.6,0.1012678548835905,1.3546458704079773,-1.2533780155243868,0.04603084312890422,29.429090981767228
p002,Q95,fairness_qp,0.2,1.6,1.7,0.06129421614680872,1.204285712719185,-1.1429914965723764,0.06571836015720461,18.3249507418995
p002,Q95,fairness_qp,0.2,1.7,1.8,0.033848117622724445,1.0535650756131376,-1.019716957990413,0.07446585876999448,14.148296857319862
p002,Q95,fairness_qp,0.2,1.8,1.9,0.02852545751454768,0.9069207759748932,-0.8783953184603455,0.06275600653200472,14.451537408014891
p002,Q95,fairness_qp,0.2,1.9,2.0,0.023723316865478968,0.7675052892240605,-0.7437819723585815,0.05219129710405321,14.705618212436715
p002,Q95,fairness_qp,0.3,1.0,1.1,0.18059593870820012,1.6712714504764914,-1.4906755117682913,0.08208906304918223,20.359246267376427
p002,Q95,fairness_qp,0.3,1.1,1.2,0.1644600388060369,1.6308981764344044,-1.4664381376283675,0.0747545630936531,21.816704010311753
p002,Q95,fairness_qp,0.3,1.2,1.3,0.14809290386040302,1.5579699821221928,-1.4098770782617898,0.06731495630018289,23.144484788411877
p002,Q95,fairness_qp,0.3,1.3,1.4,0.13188750823771908,1.4591915559672353,-1.3273040477295162,0.059948867380781555,24.340602578840777
p002,Q95,fairness_qp,0.3,1.4,1.5,0.1161883292868475,1.341759443002754,-1.2255711137159064,0.052812876948566886,25.405914627780252
p002,Q95,fairness_qp,0.3,1.5,1.6,0.1012678548835905,1.212642010414899,-1.1113741555313084,0.04603084312890422,26.34411902947401
p002,Q95,fairness_qp,0.3,1.6,1.7,0.06129421614680872,1.0780513276855106,-1.016757111538702,0.06571836015720461,16.404111805387547
p002,Q95,fairness_qp,0.3,1.7,1.8,0.033848117622724445,0.9431210072336814,-0.909272889610957,0.07446585876999448,12.665146455192776
p002,Q95,fairness_qp,0.3,1.8,1.9,0.02852545751454768,0.8118279633480197,-0.7833025058334719,0.06275600653200472,12.936259144118711
p002,Q95,fairness_qp,0.3,1.9,2.0,0.023723316865478968,0.6870001472863682,-0.6632768304208891,0.05219129710405321,13.163116944894156
p002,Q95,flat_level,0.05,1.0,1.1,0.09036562499999991,13.29200795365917,-13.201642328659169,0.3915843750000002,33.94417347132189
