trajectory_id,scenario_id,profile_id,q_mode,method_id,control_id,delivery_change_kw,jain_change_percentage_points,minimum_voltage_margin_mpu,maximum_loading_ratio,maximum_mva_excess,matched_q_pair_pass_rate
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,weighted_proportional,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-8.75171254162,-1.36612021858,7.13748931558,0.909090912278,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q0::equal_kw_reduction,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,equal_kw_reduction,NO_FEEDBACK,-22.1008304357,-6.51104450825,7.75035926136,0.909090887537,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::equal_kw_reduction,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,equal_kw_reduction,DELIVERY_RATIO_CF_BETA_050,-6.74002661759,-3.0415744719,7.72553616518,0.90909091155,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::equal_kw_reduction,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,equal_kw_reduction,EXTERNALITY_CF_BETA_025,-4.25591122061,-2.03767140944,7.74481017713,0.909090917311,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,equal_kw_reduction,EXTERNALITY_CF_BETA_050,-10.966545083,-2.17882021744,7.7086763961,0.909090926737,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::equal_kw_reduction,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,equal_kw_reduction,EXTERNALITY_CF_BETA_100,-83.0416921643,-2.10688405664,7.29609837826,0.909090912775,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,equal_kw_reduction,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-25.1185157526,-4.20150657383,7.64147577941,0.909090914652,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q0::flat_level,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,flat_level,NO_FEEDBACK,-43.9895094673,-2.00784531497,5.43466128634,0.909090902383,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::flat_level,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,flat_level,DELIVERY_RATIO_CF_BETA_050,-19.8587601551,-0.846761964326,5.43466128634,0.909090915454,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::flat_level,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,flat_level,EXTERNALITY_CF_BETA_025,-12.276188085,-0.499558686409,5.43466128634,0.909090917545,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,flat_level,EXTERNALITY_CF_BETA_050,-10.9397363222,-0.456848282295,5.43466128634,0.909090913354,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::flat_level,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,flat_level,EXTERNALITY_CF_BETA_100,49.5779066928,0.965649682166,5.43466128634,0.909090915094,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::flat_level,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,flat_level,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-33.8484424847,-1.56566322402,5.43466128634,0.909090913981,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q0::max_export_lp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,max_export_lp,NO_FEEDBACK,-41.8872242756,-6.28302061229,8.01464442404,0.90909090821,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::max_export_lp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,max_export_lp,DELIVERY_RATIO_CF_BETA_050,-15.4390961083,-2.6817381039,7.96537345442,0.909090915613,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::max_export_lp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,max_export_lp,EXTERNALITY_CF_BETA_025,-12.4321527026,-1.65788360932,7.99632490445,0.909090913568,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,max_export_lp,EXTERNALITY_CF_BETA_050,-15.4500866133,-1.65582740416,7.95621718698,0.909090912867,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::max_export_lp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,max_export_lp,EXTERNALITY_CF_BETA_100,-81.9260005917,-1.85644865294,7.45335611066,0.909090921057,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::max_export_lp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,max_export_lp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-44.7474094717,-4.09314737753,7.81189870839,0.909090919497,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q0::fairness_qp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,fairness_qp,NO_FEEDBACK,-6.92933844864,-1.86637612574,7.68443291838,0.909090915432,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::fairness_qp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,fairness_qp,DELIVERY_RATIO_CF_BETA_050,-2.44384991746,-1.08318504233,7.67535537165,0.909090916623,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::fairness_qp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,fairness_qp,EXTERNALITY_CF_BETA_025,-0.821179219026,-0.766538067055,7.68443291838,0.909090915432,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,fairness_qp,EXTERNALITY_CF_BETA_050,-7.7362163939,-0.719693314573,7.66789633675,0.909090915432,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::fairness_qp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,fairness_qp,EXTERNALITY_CF_BETA_100,-69.1721939817,-2.4097255858,7.24694444734,0.909090915432,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::fairness_qp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,fairness_qp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-13.3321862511,-1.63705550261,7.59221340842,0.909090919089,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q95::weighted_proportional,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,weighted_proportional,NO_FEEDBACK,-8.75171254414,-1.36612021858,5.60049299558,0.90909089755,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::weighted_proportional,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,weighted_proportional,DELIVERY_RATIO_CF_BETA_050,-6.02389224146,-0.752346513946,5.60049299558,0.909090916435,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::weighted_proportional,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,weighted_proportional,EXTERNALITY_CF_BETA_025,-3.820995988,-0.503684695808,5.60049299558,0.909090917401,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::weighted_proportional,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,weighted_proportional,EXTERNALITY_CF_BETA_050,-9.66476078718,-0.564318866714,5.60049299558,0.909090914292,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::weighted_proportional,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,weighted_proportional,EXTERNALITY_CF_BETA_100,-59.4240180461,-2.96391822751,5.38596018228,0.9090909149,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::weighted_proportional,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,weighted_proportional,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-8.75171254153,-1.36612021858,5.60049294724,0.909090905223,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q95::equal_kw_reduction,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,equal_kw_reduction,NO_FEEDBACK,-22.1008304357,-6.51104450825,6.06993308195,0.909090890949,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::equal_kw_reduction,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,equal_kw_reduction,DELIVERY_RATIO_CF_BETA_050,-6.74002661759,-3.0415744719,6.05088796652,0.909090920183,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::equal_kw_reduction,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,equal_kw_reduction,EXTERNALITY_CF_BETA_025,-4.25591122061,-2.03767140944,6.06567312254,0.90909091904,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::equal_kw_reduction,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,equal_kw_reduction,EXTERNALITY_CF_BETA_050,-10.966545083,-2.17882021744,6.03795537447,0.909090915998,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::equal_kw_reduction,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,equal_kw_reduction,EXTERNALITY_CF_BETA_100,-83.0416921643,-2.10688405664,5.72211480357,0.909090908761,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::equal_kw_reduction,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,equal_kw_reduction,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-25.1185157526,-4.20150657383,5.98654753766,0.909090909803,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q95::flat_level,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,flat_level,NO_FEEDBACK,-43.9895094673,-2.00784531497,4.29578317523,0.909090910192,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::flat_level,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,flat_level,DELIVERY_RATIO_CF_BETA_050,-19.8587601551,-0.846761964326,4.29578317523,0.909090912084,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::flat_level,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,flat_level,EXTERNALITY_CF_BETA_025,-12.276188085,-0.499558686409,4.29578317523,0.909090916621,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::flat_level,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,flat_level,EXTERNALITY_CF_BETA_050,-10.9397363222,-0.456848282295,4.29578317523,0.909090917689,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::flat_level,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,flat_level,EXTERNALITY_CF_BETA_100,49.5779066928,0.965649682166,4.29578317523,0.909090910628,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::flat_level,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,flat_level,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-33.8484424847,-1.56566322402,4.29578317523,0.909090917536,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q95::max_export_lp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,max_export_lp,NO_FEEDBACK,-41.8871912998,-6.28300457468,6.27224354797,0.909090899833,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::max_export_lp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,max_export_lp,DELIVERY_RATIO_CF_BETA_050,-15.439096064,-2.68172337121,6.23464228052,0.909090923141,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::max_export_lp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,max_export_lp,EXTERNALITY_CF_BETA_025,-12.4321430155,-1.65786795461,6.25835700037,0.909090921363,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,max_export_lp,EXTERNALITY_CF_BETA_050,-15.4500868515,-1.65581232716,6.22762758461,0.909090917202,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::max_export_lp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,max_export_lp,EXTERNALITY_CF_BETA_100,-81.9260015526,-1.85643493339,5.84226607535,0.909090910246,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::max_export_lp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,max_export_lp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-44.7473863896,-4.0931336,6.11698371328,0.909090908801,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q95::fairness_qp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,fairness_qp,NO_FEEDBACK,-6.92937796834,-1.86637743957,6.01929338667,0.909090903792,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::fairness_qp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,fairness_qp,DELIVERY_RATIO_CF_BETA_050,-2.443865976,-1.08318474862,6.01241052117,0.909090907572,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::fairness_qp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,fairness_qp,EXTERNALITY_CF_BETA_025,-0.821197001615,-0.766538113387,6.01929338667,0.909090911487,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,fairness_qp,EXTERNALITY_CF_BETA_050,-7.7362369971,-0.719693207551,6.00663194815,0.90909091768,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::fairness_qp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,fairness_qp,EXTERNALITY_CF_BETA_100,-69.1721977892,-2.40972605042,5.68436156049,0.909090912788,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::fairness_qp,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q95,fairness_qp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-13.3322073195,-1.6370557808,5.94869556662,0.909090915022,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q0::weighted_proportional,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,weighted_proportional,NO_FEEDBACK,-8.75171254044,-1.36612021858,7.13748934819,0.909090904742,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::weighted_proportional,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,weighted_proportional,DELIVERY_RATIO_CF_BETA_050,2.58910123479,-0.90240003444,7.13667169577,0.909090916136,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::weighted_proportional,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,weighted_proportional,EXTERNALITY_CF_BETA_025,3.84992808782,-0.665079218868,7.13748934819,0.909090913891,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,weighted_proportional,EXTERNALITY_CF_BETA_050,5.4101989911,-0.984661558155,7.02726176992,0.909090913809,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::weighted_proportional,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,weighted_proportional,EXTERNALITY_CF_BETA_100,-20.0895002134,-2.51350704428,6.72930346103,0.909090912871,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,weighted_proportional,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-8.75171254214,-1.36612021858,7.13748933184,0.909090919789,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q0::equal_kw_reduction,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,equal_kw_reduction,NO_FEEDBACK,-22.1008304357,-6.51104450825,7.75035926136,0.909090887537,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::equal_kw_reduction,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,equal_kw_reduction,DELIVERY_RATIO_CF_BETA_050,1.62892602819,-3.38967102415,7.72878242283,0.90909091262,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::equal_kw_reduction,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,equal_kw_reduction,EXTERNALITY_CF_BETA_025,3.13170994829,-2.08280688502,7.6314387941,0.909090920876,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,equal_kw_reduction,EXTERNALITY_CF_BETA_050,5.32939959639,-1.93713285223,7.49555151389,0.909090908747,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::equal_kw_reduction,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,equal_kw_reduction,EXTERNALITY_CF_BETA_100,-28.7436262766,-3.24919212231,7.12803884382,0.909090916728,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,equal_kw_reduction,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-27.7604655194,-3.30949144507,7.53436276069,0.909090924742,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q0::flat_level,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,flat_level,NO_FEEDBACK,-43.9895094673,-2.00784531497,5.43466128634,0.909090902383,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::flat_level,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,flat_level,DELIVERY_RATIO_CF_BETA_050,-15.0859045906,-0.748928078079,5.43466128634,0.909090913515,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::flat_level,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,flat_level,EXTERNALITY_CF_BETA_025,0.582046239086,-0.204427712334,5.43466128634,0.909090909894,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,flat_level,EXTERNALITY_CF_BETA_050,21.3979280792,0.280294562113,5.43466128634,0.909090918677,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::flat_level,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,flat_level,EXTERNALITY_CF_BETA_100,41.0721579335,0.232589135001,5.43466128634,0.909090916149,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::flat_level,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,flat_level,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-22.5352953021,-1.11696049469,5.43466128634,0.909090919921,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q0::max_export_lp,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,max_export_lp,NO_FEEDBACK,-41.8872242756,-6.28302061229,8.01464442404,0.90909090821,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::max_export_lp,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,max_export_lp,DELIVERY_RATIO_CF_BETA_050,-10.3947476707,-2.77172256379,7.98562860923,0.909090915045,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::max_export_lp,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,max_export_lp,EXTERNALITY_CF_BETA_025,-9.31311062487,-1.71665978102,7.89759666013,0.90909092229,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,max_export_lp,EXTERNALITY_CF_BETA_050,-1.85557837808,-1.15511308467,7.75031977096,0.909090918712,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::max_export_lp,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,max_export_lp,EXTERNALITY_CF_BETA_100,-24.7106454401,-2.60421086018,7.34035737138,0.909090915864,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::max_export_lp,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,max_export_lp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-44.5561009731,-2.93033731069,7.64085024406,0.90909091173,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q0::fairness_qp,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,fairness_qp,NO_FEEDBACK,-6.92933844864,-1.86637612574,7.68443291838,0.909090915432,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::fairness_qp,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,fairness_qp,DELIVERY_RATIO_CF_BETA_050,5.86540516176,-1.23519120876,7.68185551277,0.909090915432,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::fairness_qp,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,fairness_qp,EXTERNALITY_CF_BETA_025,5.53448013483,-0.804452991447,7.60342557642,0.909090916302,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,fairness_qp,EXTERNALITY_CF_BETA_050,6.36650924832,-0.898347324661,7.45321054605,0.909090920615,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::fairness_qp,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,fairness_qp,EXTERNALITY_CF_BETA_100,-15.9257946255,-2.22786743439,7.10634043916,0.909090915432,0,1
MR_K05_DISPERSED::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::fairness_qp,MR_K05_DISPERSED,SHOCK_AND_RECOVERY,Q0,fairness_qp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-14.6156727279,-1.56829096539,7.50249938871,0.909090915432,0,1
