method_id,forecast_cv,penalty_to_export_value_ratio,cell_count,mean_selected_gamma,inflated_request_cell_share,strict_private_gain_cell_share,endogenous_externality_cell_share,productive_high_request_cell_share,mean_private_utility_gain_mw_equivalent,mean_own_delivery_gain_mw,mean_outside_delivery_loss_mw,mean_total_delivery_change_mw,mean_system_delivery_loss_mw,mean_incremental_own_idle_award_mw
max_export_lp,0.0,0.05,60,1.2833333333333334,0.4666666666666667,0.4666666666666667,0.0,0.2833333333333333,1.1545095479416288e-08,1.1545095479416288e-08,1.1488455940547434e-08,5.663948199341462e-11,8.207626430352851e-11,0.0
max_export_lp,0.0,0.1,60,1.2833333333333334,0.4666666666666667,0.4666666666666667,0.0,0.2833333333333333,1.1545095479416288e-08,1.1545095479416288e-08,1.1488455940547434e-08,5.663948199341462e-11,8.207626430352851e-11,0.0
max_export_lp,0.0,0.25,60,1.2833333333333334,0.4666666666666667,0.4666666666666667,0.0,0.2833333333333333,1.1545095479416288e-08,1.1545095479416288e-08,1.1488455940547434e-08,5.663948199341462e-11,8.207626430352851e-11,0.0
max_export_lp,0.0,0.5,60,1.2833333333333334,0.4666666666666667,0.4666666666666667,0.0,0.2833333333333333,1.1545095479416288e-08,1.1545095479416288e-08,1.1488455940547434e-08,5.663948199341462e-11,8.207626430352851e-11,0.0
max_export_lp,0.0,1.0,60,1.2833333333333334,0.4666666666666667,0.4666666666666667,0.0,0.2833333333333333,1.1545095479416288e-08,1.1545095479416288e-08,1.1488455940547434e-08,5.663948199341462e-11,8.207626430352851e-11,0.0
max_export_lp,0.0,2.0,60,1.2833333333333334,0.4666666666666667,0.4666666666666667,0.0,0.2833333333333333,1.1545095479416288e-08,1.1545095479416288e-08,1.1488455940547434e-08,5.663948199341462e-11,8.207626430352851e-11,0.0
max_export_lp,0.0,5.0,60,1.2833333333333334,0.4666666666666667,0.4666666666666667,0.0,0.2833333333333333,1.1545095479416288e-08,1.1545095479416288e-08,1.1488455940547434e-08,5.663948199341462e-11,8.207626430352851e-11,0.0
max_export_lp,0.0,10.0,60,1.2833333333333334,0.4666666666666667,0.4666666666666667,0.0,0.2833333333333333,1.1545095479416288e-08,1.1545095479416288e-08,1.1488455940547434e-08,5.663948199341462e-11,8.207626430352851e-11,0.0
max_export_lp,0.05,0.0,60,1.3350000000000002,0.9666666666666667,0.9666666666666667,0.5,0.2833333333333333,0.0008451965067728477,0.0008451965067728477,0.002301797761860689,-0.0014566012550878934,0.0014566013938129543,0.003633179425158375
max_export_lp,0.05,0.05,60,1.3350000000000002,0.9666666666666667,0.9666666666666667,0.5,0.2833333333333333,0.0006635375355149279,0.0008451965067728477,0.002301797761860689,-0.0014566012550878934,0.0014566013938129543,0.003633179425158375
max_export_lp,0.05,0.1,60,1.35,0.9666666666666667,0.9666666666666667,0.5,0.2833333333333333,0.0004818787962183063,0.0008451960428502595,0.002301790377692564,-0.0014565943348423538,0.001456594473567415,0.00363317246631955
max_export_lp,0.05,0.25,60,1.3033333333333335,0.5,0.5,0.03333333333333333,0.2833333333333333,5.053668456626418e-06,2.738713660064229e-05,0.00011191430647472643,-8.452716987410458e-05,8.452730859916564e-05,8.93338725760635e-05
max_export_lp,0.05,0.5,60,1.2833333333333334,0.4666666666666667,0.4666666666666667,0.0,0.2833333333333333,1.1545095479416288e-08,1.1545095479416288e-08,1.1488432282851261e-08,5.666317415276012e-11,8.206188691535962e-11,0.0
max_export_lp,0.05,1.0,60,1.2833333333333334,0.4666666666666667,0.4666666666666667,0.0,0.2833333333333333,1.1545095479416288e-08,1.1545095479416288e-08,1.1488432282851261e-08,5.666317415276012e-11,8.206188691535962e-11,0.0
max_export_lp,0.05,2.0,60,1.2833333333333334,0.4666666666666667,0.4666666666666667,0.0,0.2833333333333333,1.1545095479416288e-08,1.1545095479416288e-08,1.1488432282851261e-08,5.666317415276012e-11,8.206188691535962e-11,0.0
max_export_lp,0.05,5.0,60,1.2833333333333334,0.4666666666666667,0.4666666666666667,0.0,0.2833333333333333,1.1545095479416288e-08,1.1545095479416288e-08,1.1488432282851261e-08,5.666317415276012e-11,8.206188691535962e-11,0.0
max_export_lp,0.05,10.0,60,1.2833333333333334,0.4666666666666667,0.4666666666666667,0.0,0.2833333333333333,1.1545095479416288e-08,1.1545095479416288e-08,1.1488432282851261e-08,5.666317415276012e-11,8.206188691535962e-11,0.0
max_export_lp,0.1,0.0,60,1.3816666666666668,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.31666666666666665,0.0016721028185053312,0.0016721028185053312,0.004589631380917291,-0.002917528562411912,0.0029175297718071294,0.007167920613428156
max_export_lp,0.1,0.05,60,1.3816666666666668,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.31666666666666665,0.0013137067878339203,0.0016721028185053312,0.004589631380917291,-0.002917528562411912,0.0029175297718071294,0.007167920613428156
max_export_lp,0.1,0.1,60,1.3350000000000002,0.9666666666666667,0.9666666666666667,0.5,0.45,0.0010916122415356696,0.0013994998497534473,0.0021748337891100353,-0.0007753339393565447,0.0007866005868779872,0.0030788760821777754
max_export_lp,0.1,0.25,60,1.3350000000000002,0.9666666666666667,0.9666666666666667,0.5,0.45,0.0006297808292090024,0.0013994998497534473,0.0021748337891100353,-0.0007753339393565447,0.0007866005868779872,0.0030788760821777754
max_export_lp,0.1,0.5,60,1.2833333333333334,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.31666666666666665,1.069575305588279e-08,1.0978867196983523e-08,1.0114185184210356e-08,8.646820333820433e-10,3.44713183923299e-10,5.662282824327643e-10
max_export_lp,0.1,1.0,60,1.275,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.31666666666666665,1.0409314411088886e-08,1.097530522901757e-08,1.0110166894892172e-08,8.651383535488814e-10,3.44256863756461e-10,5.659908179286854e-10
max_export_lp,0.1,2.0,60,1.275,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.31666666666666665,9.8433235931602e-09,1.097530522901757e-08,1.0110166894892172e-08,8.651383535488814e-10,3.44256863756461e-10,5.659908179286854e-10
max_export_lp,0.1,5.0,60,1.275,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.31666666666666665,8.145351139374143e-09,1.097530522901757e-08,1.0110166894892172e-08,8.651383535488814e-10,3.44256863756461e-10,5.659908179286854e-10
max_export_lp,0.1,10.0,60,1.275,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.31666666666666665,5.315397049730717e-09,1.097530522901757e-08,1.0110166894892172e-08,8.651383535488814e-10,3.44256863756461e-10,5.659908179286854e-10
max_export_lp,0.2,0.0,60,1.4833333333333334,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.31666666666666665,0.003114769494393821,0.003114769494393821,0.007163150672606754,-0.00404838117821299,0.004048386737857334,0.011361367028359933
max_export_lp,0.2,0.05,60,1.4833333333333334,0.9666666666666667,0.9666666666666667,0.6333333333333333,0.31666666666666665,0.002546701142975825,0.003114769494393821,0.007163150672606754,-0.00404838117821299,0.004048386737857334,0.011361367028359933
max_export_lp,0.2,0.1,60,1.3733333333333335,0.9666666666666667,0.9666666666666667,0.5,0.45,0.0021547613257634005,0.002762512425978914,0.003874654088901976,-0.0011121416629231125,0.0012331127776740798,0.0060775110021551405
max_export_lp,0.2,0.25,60,1.3733333333333335,0.9666666666666667,0.9666666666666667,0.5,0.45,0.0012431346754401267,0.002762512425978914,0.003874654088901976,-0.0011121416629231125,0.0012331127776740798,0.0060775110021551405
max_export_lp,0.2,0.5,60,1.275,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.31666666666666665,7.296364911873963e-09,8.711341956955884e-09,4.612601308388473e-09,4.098740617279143e-09,1.4609037276199407e-09,2.829954089990372e-09
max_export_lp,0.2,1.0,60,1.275,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.31666666666666665,5.881387866965513e-09,8.711341956955884e-09,4.612601308388473e-09,4.098740617279143e-09,1.4609037276199407e-09,2.829954089990372e-09
max_export_lp,0.2,2.0,60,1.2533333333333334,0.4666666666666667,0.45,0.13333333333333333,0.3,3.0397658579714784e-09,8.582994846412171e-09,4.580697431090938e-09,4.002297389800921e-09,1.3683707611455986e-09,2.7716144942203463e-09
max_export_lp,0.2,5.0,60,1.285,0.4666666666666667,0.4666666666666667,0.0,0.35,1.4032440764422983e-08,-6.587198173129844e-09,-1.4020133393099016e-08,7.43293518216485e-09,9.481252856898456e-10,-4.123927787510566e-09
max_export_lp,0.2,10.0,60,1.2883333333333333,0.4666666666666667,0.4666666666666667,0.0,0.35,3.465923504912393e-08,-6.5892163478775346e-09,-1.400133706561807e-08,7.412120680191e-09,9.689397876636954e-10,-4.124845139700147e-09
max_export_lp,0.3,0.0,60,1.4833333333333334,0.9666666666666667,0.9666666666666667,0.48333333333333334,0.4666666666666667,0.004193795799190199,0.004193795799190199,0.0059092729049409634,-0.0017154771057506957,0.001859913047634306,0.010282340723563554
max_export_lp,0.3,0.05,60,1.4833333333333334,0.9666666666666667,0.9666666666666667,0.48333333333333334,0.4666666666666667,0.0036796787630120195,0.004193795799190199,0.0059092729049409634,-0.0017154771057506957,0.001859913047634306,0.010282340723563554
max_export_lp,0.3,0.1,60,1.4433333333333331,0.9666666666666667,0.9666666666666667,0.48333333333333334,0.4666666666666667,0.003206811961207472,0.004111295330439141,0.005316711644725108,-0.0012054163142859156,0.0015072100990834595,0.009044833692316704
max_export_lp,0.3,0.25,60,1.4433333333333331,0.9666666666666667,0.9666666666666667,0.48333333333333334,0.4666666666666667,0.0018500869073599677,0.004111295330439141,0.005316711644725108,-0.0012054163142859156,0.0015072100990834595,0.009044833692316704
max_export_lp,0.3,0.5,60,1.275,0.4666666666666667,0.4666666666666667,0.11666666666666667,0.3333333333333333,7.155576289389192e-09,8.61748287519336e-09,4.94741718870431e-09,3.6700657179977724e-09,1.1882149190493389e-09,2.923813171752896e-09
max_export_lp,0.3,1.0,60,1.275,0.4666666666666667,0.4666666666666667,0.11666666666666667,0.3333333333333333,5.693669703440464e-09,8.61748287519336e-09,4.94741718870431e-09,3.6700657179977724e-09,1.1882149190493389e-09,2.923813171752896e-09
max_export_lp,0.3,2.0,60,1.2533333333333334,0.4666666666666667,0.45,0.11666666666666667,0.31666666666666665,2.758188612683905e-09,8.489135764649647e-09,4.901711014659122e-09,3.587424779460946e-09,1.1104415424216066e-09,2.8654735759828704e-09
max_export_lp,0.3,5.0,60,1.285,0.4666666666666667,0.4666666666666667,0.0,0.35,1.3469286273847838e-08,-6.6810572548923685e-09,-1.3065624340774648e-08,6.384567112031429e-09,7.667570689484649e-10,-4.030068705748041e-09
max_export_lp,0.3,10.0,60,1.2883333333333333,0.4666666666666667,0.4666666666666667,0.0,0.35,3.362678514973617e-08,-6.683075429640059e-09,-1.3050328842694376e-08,6.367253439313695e-09,7.840707416661985e-10,-4.030986057937622e-09
fairness_qp,0.0,0.0,60,1.3099999999999998,0.8666666666666667,0.8666666666666667,0.5666666666666667,0.3,0.005795847278893877,0.005795847278893877,0.009540735945355991,-0.0037448886664621208,0.0038711483093379203,0.0015156586862426675
fairness_qp,0.0,0.05,60,1.3099999999999998,0.8666666666666667,0.8666666666666667,0.5666666666666667,0.3,0.005720064344581745,0.005795847278893877,0.009540735945355991,-0.0037448886664621208,0.0038711483093379203,0.0015156586862426675
fairness_qp,0.0,0.1,60,1.3033333333333335,0.8666666666666667,0.8666666666666667,0.5,0.3,0.0056456097433550964,0.005790746444819394,0.009369913559014011,-0.003579167114194626,0.0037054267570704254,0.0014513670146429785
fairness_qp,0.0,0.25,60,1.2733333333333334,0.8666666666666667,0.8666666666666667,0.2,0.3,0.005441334073769439,0.005686405034464537,0.008440240329112749,-0.0027538352946482212,0.0028800949375240212,0.0009802838427803923
fairness_qp,0.0,0.5,60,1.27,0.8666666666666667,0.8666666666666667,0.16666666666666666,0.3333333333333333,0.005238416571105826,0.005643378889777883,0.008291530936884955,-0.0026481520471070847,0.002854113273705139,0.0008099246373441165
fairness_qp,0.0,1.0,60,1.2366666666666668,0.8666666666666667,0.8666666666666667,0.03333333333333333,0.3333333333333333,0.004956473845953799,0.005076024280389271,0.007139468223319555,-0.0020634439429302914,0.0026105391871165265,0.00011955043443547233
fairness_qp,0.0,2.0,60,1.2366666666666668,0.8666666666666667,0.8666666666666667,0.03333333333333333,0.3333333333333333,0.004836923411518326,0.005076024280389271,0.007139468223319555,-0.0020634439429302914,0.0026105391871165265,0.00011955043443547233
fairness_qp,0.0,5.0,60,1.23,0.8333333333333334,0.8333333333333334,0.0,0.3,0.004733483019834204,0.004869929974181252,0.006918728967473082,-0.002048798993291834,0.002553781959648427,2.728939086940954e-05
fairness_qp,0.0,10.0,60,1.2233333333333334,0.8333333333333334,0.8333333333333334,0.0,0.3,0.004602868815869178,0.004602868815869178,0.006660249431337479,-0.0020573806154682997,0.002553781959648427,0.0
fairness_qp,0.05,0.0,60,1.4933333333333334,1.0,1.0,1.0,0.0,0.0061647310284471115,0.0061647310284471115,0.01496080693995566,-0.008796075911508579,0.008796075911508579,0.006593026921218899
fairness_qp,0.05,0.05,60,1.4366666666666668,1.0,1.0,1.0,0.0,0.005868219883513741,0.006144302611159102,0.013363833345741252,-0.00721953073458218,0.00721953073458218,0.005521654552907236
fairness_qp,0.05,0.1,60,1.3933333333333333,1.0,1.0,1.0,0.0,0.005616797500149862,0.0060631267768431855,0.012171390808609852,-0.006108264031766704,0.006108264031766704,0.004463292766933227
fairness_qp,0.05,0.25,60,1.3333333333333333,0.8666666666666667,0.8666666666666667,0.8333333333333334,0.03333333333333333,0.005087300805846342,0.005596581317150026,0.010015817088200728,-0.004419235771050737,0.0044365725508427765,0.0020371220452147292
fairness_qp,0.05,0.5,60,1.3099999999999998,0.8666666666666667,0.8666666666666667,0.7666666666666667,0.1,0.004629843966669243,0.005523731299491677,0.009488580632724264,-0.003964849333232619,0.003984999855253124,0.0017877746656448684
fairness_qp,0.05,1.0,60,1.2366666666666668,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.3333333333333333,0.004008475081553418,0.00460202489818908,0.0071002450429928626,-0.002498220144803794,0.0028130713399057337,0.0005935498166356626
fairness_qp,0.05,2.0,60,1.23,0.8333333333333334,0.8333333333333334,0.5333333333333333,0.3,0.003471269840502237,0.004421902856867854,0.006879924101152171,-0.0024580212442843327,0.0027555356595942325,0.00047531650818280805
fairness_qp,0.05,5.0,60,1.1733333333333333,0.8333333333333334,0.8333333333333334,0.5333333333333333,0.3,0.002631623450385297,0.003648020517505434,0.005223522981039167,-0.0015755024635337586,0.001921479426836862,0.0002032794134240274
fairness_qp,0.05,10.0,60,1.1433333333333333,0.6,0.6,0.5,0.1,0.0019187092654540483,0.0023107003511365957,0.004097627803364669,-0.0017869274522281005,0.0018399635168453443,3.919910856825475e-05
fairness_qp,0.1,0.0,60,1.65,1.0,1.0,1.0,0.0,0.006680562143120207,0.006680562143120207,0.01915761139604343,-0.012477049252923178,0.012477049252923178,0.0119546592290458
fairness_qp,0.1,0.05,60,1.5933333333333333,1.0,1.0,1.0,0.0,0.006132303809315993,0.006650854103885461,0.01740061203092385,-0.010749757927038346,0.010749757927038346,0.010371005891389375
fairness_qp,0.1,0.1,60,1.4866666666666668,1.0,1.0,1.0,0.0,0.005750005852829478,0.006385730595954345,0.013947897090031077,-0.007562166494076702,0.007562166494076702,0.006357247431248671
fairness_qp,0.1,0.25,60,1.4433333333333331,1.0,1.0,1.0,0.0,0.004881152276170441,0.006249078867543641,0.01265682065868667,-0.0064077417911429955,0.0064077417911429955,0.005471706365492803
fairness_qp,0.1,0.5,60,1.3099999999999998,0.8666666666666667,0.8666666666666667,0.8333333333333334,0.03333333333333333,0.0037732961533733897,0.004952699423961108,0.008874980236001442,-0.003922280812040313,0.003938766917231755,0.002358806541175437
fairness_qp,0.1,1.0,60,1.2366666666666668,0.8666666666666667,0.8666666666666667,0.6,0.26666666666666666,0.002847499852774141,0.004021537283799443,0.00662418402526714,-0.0026026467414676587,0.002756506604948254,0.0011740374310253011
fairness_qp,0.1,2.0,60,1.2233333333333334,0.8333333333333334,0.8333333333333334,0.5333333333333333,0.3,0.0017709125418040237,0.0036588833911807934,0.006173625467478785,-0.002514742076297956,0.0026775236779012944,0.000943985424688385
fairness_qp,0.1,5.0,60,1.0866666666666667,0.5333333333333333,0.5333333333333333,0.5,0.03333333333333333,0.0007941746462247613,0.001156275432764409,0.002236523183315113,-0.0010802477505506816,0.001082733927829016,7.242015730792953e-05
fairness_qp,0.1,10.0,60,1.0799999999999998,0.5333333333333333,0.5333333333333333,0.5,0.03333333333333333,0.00043645760917479444,0.0011218276191838357,0.0020826827689907753,-0.00096085514980692,0.0009633413270852542,6.853700100090411e-05
fairness_qp,0.2,0.0,60,1.8166666666666667,1.0,1.0,1.0,0.0,0.008076041613745123,0.008076041613745123,0.019429999029658696,-0.011353957415913607,0.011353957415913607,0.016121650868896824
fairness_qp,0.2,0.05,60,1.8166666666666667,1.0,1.0,1.0,0.0,0.007269959070300282,0.008076041613745123,0.019429999029658696,-0.011353957415913607,0.011353957415913607,0.016121650868896824
fairness_qp,0.2,0.1,60,1.6466666666666667,1.0,1.0,1.0,0.0,0.006643697477932462,0.007711172386752662,0.015417142439985472,-0.007705970053232854,0.007705970053232854,0.010674749088201988
fairness_qp,0.2,0.25,60,1.6233333333333335,1.0,1.0,1.0,0.0,0.00515415644592368,0.007602562675897173,0.014658456377864844,-0.007055893701967712,0.007055893701967712,0.009793624919893969
fairness_qp,0.2,0.5,60,1.3099999999999998,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.3333333333333333,0.003071496016106026,0.004484832665782866,0.00711590209466404,-0.0026310694288812163,0.002836011185745002,0.0028266732993536795
fairness_qp,0.2,1.0,60,1.2366666666666668,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.3333333333333333,0.0019117663364176573,0.0035536705256212003,0.005259685529072232,-0.0017060150034510742,0.0020652629204802003,0.0016419041892035428
fairness_qp,0.2,2.0,60,1.2233333333333334,0.8333333333333334,0.8333333333333334,0.5333333333333333,0.3,0.0003673122672692974,0.0031910166330025515,0.004897208339382477,-0.001706191706379967,0.002022188058936221,0.001411852182866627
fairness_qp,0.2,5.0,60,1.0133333333333332,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,3.6562221608003005e-05,6.682054472368322e-05,0.00023755565799660325,-0.00017073511327292772,0.00017073511327292772,6.051664623136042e-06
fairness_qp,0.2,10.0,60,1.0066666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,7.660112850899042e-06,2.511704662899516e-05,0.00011636861940235453,-9.125157277336167e-05,9.125157277336167e-05,1.7456933778096118e-06
fairness_qp,0.3,0.0,60,1.8166666666666667,1.0,1.0,1.0,0.0,0.009358363507803601,0.009358363507803601,0.017549839511868053,-0.008191476004064406,0.008191476004064406,0.014839328974838346
fairness_qp,0.3,0.05,60,1.8166666666666667,1.0,1.0,1.0,0.0,0.008616397059061682,0.009358363507803601,0.017549839511868053,-0.008191476004064406,0.008191476004064406,0.014839328974838346
fairness_qp,0.3,0.1,60,1.7733333333333334,1.0,1.0,0.8666666666666667,0.13333333333333333,0.007910056413653702,0.009287111901032603,0.01694264806702632,-0.007655536165993678,0.0076845390289819555,0.013770554873789016
fairness_qp,0.3,0.25,60,1.7666666666666666,1.0,1.0,0.8666666666666667,0.13333333333333333,0.005859583365242057,0.009233820088368514,0.016756786194602195,-0.007522966106233638,0.0075519689692219154,0.01349694689250583
fairness_qp,0.3,0.5,60,1.3099999999999998,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.3333333333333333,0.0030316795329672895,0.004458288343690374,0.006559255962432259,-0.002100967618741856,0.0024526110386750935,0.0028532176214461705
fairness_qp,0.3,1.0,60,1.2366666666666668,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.3333333333333333,0.0018586776922326742,0.0035271262035287084,0.004908384403532209,-0.001381258200003473,0.0017936756344928528,0.0016684485112960347
fairness_qp,0.3,2.0,60,1.2233333333333334,0.8333333333333334,0.8333333333333334,0.5333333333333333,0.3,0.00028767930099182364,0.0031644723109100605,0.004578921484044531,-0.0014144491731344392,0.0017557250972582872,0.0014383965049591183
fairness_qp,0.3,5.0,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairness_qp,0.3,10.0,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
