Behavior,Control,Seed,Date,Contiguous block,Authorization (MWh),Delivery (MWh),Unused authorization (MWh),Source exchange (MWh),Qualifying intervals,Failed observed intervals,Failed replay intervals
Own-delivery adaptation,No feedback,2002,2013-06-07,9,3.971631729512021,2.100887822222436,1.870743907289585,-4.169390283570252,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-07,9,3.9680417759284654,2.108641703002648,1.859400072925817,-4.161718185374456,6,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-07,9,3.4815901769211264,2.035620822084949,1.445969354836177,-4.234621962696448,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-07,9,3.9624164999566482,2.096138432885197,1.8662780670714512,-4.174091712174143,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-08,9,4.013924047091843,2.1029076036925387,1.9110164433993044,-4.5297503105544,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-08,9,4.029157168476977,2.130837948857314,1.8983192196196628,-4.502090260793714,3,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-08,9,3.4213915926980425,2.045888175269299,1.375503417428744,-4.586299862639408,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-08,9,4.008226254306447,2.1028449561793017,1.9053812981271447,-4.5298152565826335,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-09,9,3.8734567185006257,2.638922068198466,1.23453465030216,-3.974561846861537,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-09,9,3.8387249063046496,2.617196308089635,1.2215285982150146,-3.996130790537763,5,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-09,9,3.514554298160082,2.537330053241098,0.977224244918984,-4.0751802204068275,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-09,9,3.870541685843249,2.636342766950743,1.2341989188925062,-3.9771263426776344,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-10,9,3.7041062766689747,2.3114958394768426,1.3926104371921322,-4.924394694893747,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-10,9,3.843631985983649,2.318956125527574,1.5246758604560748,-4.917031829361778,3,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-10,9,3.508582348801113,2.227947463956498,1.2806348848446152,-5.007130760093659,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-10,9,3.7050240586951624,2.3158163821448214,1.3892076765503407,-4.92014149741234,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-11,9,3.780144550311363,2.599794614294905,1.1803499360164584,-3.8917126084716176,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-11,9,3.751552674602893,2.577878734036303,1.17367394056659,-3.9132386399688346,5,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-11,9,3.5523500295102655,2.5331946407923063,1.0191553887179587,-3.957468526183309,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-11,9,3.7742965948796616,2.5959424277295367,1.1783541671501252,-3.895516188080343,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-12,9,3.6029597842998644,1.2634872010193217,2.3394725832805428,-6.197126358042554,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-12,9,3.695831164603528,1.4065657653761334,2.2892653992273946,-6.055534111952821,11,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-12,9,3.299179467321211,1.3906525400965977,1.9085269272246137,-6.071838886006821,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-12,9,3.595757559430702,1.2621434643257485,2.333614095104953,-6.198470196223681,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-13,9,3.933284522332048,2.69007189624514,1.2432126260869076,-4.116112124508873,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-13,9,3.91289076428384,2.6818609377969738,1.2310298264868664,-4.1242266395834974,7,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-13,9,3.6475341030617976,2.6523776998188984,0.9951564032428992,-4.153451584996459,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-13,9,3.927931100510516,2.6863195992114477,1.2416115012990683,-4.119856231154774,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-14,9,3.452114647815547,2.462834343544959,0.9892803042705879,-4.475488064702096,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-14,9,3.478815542335196,2.4755165108779758,1.00329903145722,-4.462960090392449,5,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-14,9,3.331885815764183,2.4230763855196877,0.9088094302444953,-4.515078526750549,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-14,9,3.4455452182719406,2.458960339064309,0.9865848792076316,-4.4793395428501945,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-15,9,3.8291611932176726,2.3530805999695255,1.4760805932481473,-4.7999761173864615,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-15,9,4.103820081393528,2.383965276012509,1.7198548053810194,-4.769212958024136,5,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-15,9,3.587008909939427,2.1848805946695538,1.402128315269873,-4.966378324244648,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-15,9,3.822783444861081,2.3494616587909234,1.4733217860701575,-4.803565907720883,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-16,9,3.9006863937457505,2.686384977936587,1.2143014158091632,-4.837820059199287,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-16,9,3.8547354046793862,2.6473778079628723,1.207357596716514,-4.8762385755568385,6,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-16,9,3.541838259642263,2.5435701331858107,0.998268126456452,-4.979189624826505,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-16,9,3.898040978130052,2.6845033824820197,1.2135375956480319,-4.8396955091162726,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-17,9,3.540899871173107,2.3887780264767535,1.1521218446963535,-5.248538496890718,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-17,9,3.6169693121197426,2.428789349107569,1.1881799630121732,-5.2089058846922995,6,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-17,9,3.3561931149419473,2.3719352325531697,0.9842578823887775,-5.2655030630536,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-17,9,3.5343462752201464,2.3854015817146625,1.1489446935054841,-5.251892135639836,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-18,9,3.6573582919467125,2.5016285606208477,1.155729731325865,-5.264199958786363,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-18,9,3.6444792869786427,2.498372156257771,1.146107130720871,-5.2672653923105015,7,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-18,9,3.4331231233020274,2.4753045290662063,0.9578185942358214,-5.290617276749603,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-18,9,3.6515100242419534,2.496135026735649,1.1553749975063048,-5.26963660254353,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-19,9,3.6338667279339054,2.334107432559748,1.2997592953741577,-5.750966353636148,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-19,9,3.9442865635363322,2.61443022904693,1.3298563344894023,-5.473540427042962,10,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-19,9,3.830542344133934,2.6804791077732557,1.1500632363606784,-5.408486824308592,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-19,9,3.6332885864246025,2.336031170027994,1.2972574163966089,-5.749074146176405,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-23,10,3.5987494860237317,1.5063408581623123,2.0924086278614196,-7.826304673246006,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-23,10,3.7949524693858696,1.653418197143126,2.1415342722427435,-7.680348285466584,11,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-23,10,3.0466463979619487,1.6533753954768502,1.3932710024850987,-7.680487755634555,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-23,10,3.598765864653167,1.5063513413337104,2.092414523319457,-7.826294282472142,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-24,10,3.8826534152709202,2.3057424148095595,1.5769110004613602,-6.080243651735186,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-24,10,3.8680514372105304,2.338540002871606,1.5295114343389242,-6.047870907297421,7,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-24,10,3.409936287392956,2.1771526606184364,1.2327836267745196,-6.207635128909536,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-24,10,3.88306872227088,2.3057336015075345,1.577335120763346,-6.080254837351426,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-25,10,3.5937463112465724,1.887803862545295,1.7059424487012773,-6.797740401192096,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-25,10,3.5620518863192028,1.8842663633958179,1.6777855229233851,-6.801211009886704,3,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-25,10,2.9306353237347853,1.7565161717234028,1.1741191520113825,-6.928215798588678,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-25,10,3.591657069839431,1.8869917114154426,1.704665358423988,-6.798539265826485,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-26,10,3.681748166885041,2.236639448830315,1.4451087180547264,-5.340994775109899,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-26,10,3.700865904924041,2.232787654266485,1.468078250657556,-5.344647839326908,7,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-26,10,3.346729556301842,2.148765975067034,1.1979635812348086,-5.427841496557674,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-26,10,3.6811422339195663,2.236652807468179,1.4444894264513877,-5.340990548291751,0,0,0
Own-delivery adaptation,No feedback,2002,2013-06-27,10,3.4891322719904365,1.7200710197203166,1.7690612522701197,-5.866753536929681,0,0,0
Own-delivery adaptation,ECF,2002,2013-06-27,10,3.5724066753420534,1.7721261442063074,1.800280531135746,-5.815122286626319,4,0,0
Own-delivery adaptation,Same update without qualification,2002,2013-06-27,10,2.8642094205922946,1.6708007894189123,1.193408631173382,-5.916054155358183,0,0,0
Own-delivery adaptation,Equal-total shadow,2002,2013-06-27,10,3.491601359758633,1.7209405941487403,1.770660765609893,-5.865890693444484,0,0,0
Own-delivery adaptation,No feedback,2003,2013-01-02,1,4.33443553743926,3.710500794585547,0.6239347428537134,-1.1292209737417975,0,0,0
Own-delivery adaptation,ECF,2003,2013-01-02,1,4.359462437612365,3.719509494325105,0.6399529432872597,-1.1203171358808288,5,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-01-02,1,4.184848954465087,3.6435346273967544,0.5413143270683329,-1.195436117277605,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-01-02,1,4.3333742616653605,3.7105071109108927,0.6228671507544675,-1.1292147412542903,0,0,0
Own-delivery adaptation,No feedback,2003,2013-01-03,1,4.016769341290375,3.7287425738488404,0.2880267674415343,-0.7491156873884269,0,0,0
Own-delivery adaptation,ECF,2003,2013-01-03,1,4.067834964389378,3.800204101688819,0.2676308627005584,-0.6783571471853385,12,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-01-03,1,4.002461776735191,3.7802002627613556,0.22226151397383534,-0.6978616241359119,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-01-03,1,4.02106439738078,3.732944144272198,0.28812025310858197,-0.7449440973913946,0,0,0
Own-delivery adaptation,No feedback,2003,2013-01-04,1,4.319382531973759,4.019035325500052,0.30034720647370694,-1.0823623325803535,0,0,0
Own-delivery adaptation,ECF,2003,2013-01-04,1,4.3025386812926305,4.011026485915163,0.29151219537746736,-1.0903003871296215,11,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-01-04,1,4.208381914459912,3.9737636248448385,0.2346182896150728,-1.1271680908895065,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-01-04,1,4.319049024177707,4.0186956273577294,0.3003533968199769,-1.0827002538128487,0,0,0
Own-delivery adaptation,No feedback,2003,2013-01-05,1,4.22505666151391,4.07440745534208,0.1506492061718292,-2.05006243414358,0,0,0
Own-delivery adaptation,ECF,2003,2013-01-05,1,4.222099699577798,4.074902590294088,0.14719710928371063,-2.0495380938261523,11,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-01-05,1,4.204423258417339,4.069839189837259,0.1345840685800813,-2.0546804166130532,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-01-05,1,4.224559781437526,4.073954271081027,0.1506055103564986,-2.050518988249795,0,0,0
Own-delivery adaptation,No feedback,2003,2013-01-06,1,4.701899845535062,4.503211739679556,0.1986881058555062,-1.4711074413493088,0,0,0
Own-delivery adaptation,ECF,2003,2013-01-06,1,4.697798028752168,4.50432643562996,0.19347159312220788,-1.4700864394391686,12,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-01-06,1,4.673657567263653,4.493540697245508,0.18011687001814536,-1.4809041286348257,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-01-06,1,4.701244030546531,4.502659764130122,0.19858426641640764,-1.4716549338670069,0,0,0
Own-delivery adaptation,No feedback,2003,2013-01-07,1,4.281056388741851,3.945958565854766,0.33509782288708456,-1.4919407895461598,0,0,0
Own-delivery adaptation,ECF,2003,2013-01-07,1,4.2389053290405485,3.9393627347750155,0.29954259426553254,-1.4983692861693942,11,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-01-07,1,4.188161924311759,3.96306811149633,0.2250938128154275,-1.4750524835568861,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-01-07,1,4.280135384097292,3.9451396116158644,0.33499577248142814,-1.4927579286541137,0,0,0
Own-delivery adaptation,No feedback,2003,2013-01-08,1,3.9532651098434646,3.6372409943267154,0.31602411551674925,-6.457666134853095,0,0,0
Own-delivery adaptation,ECF,2003,2013-01-08,1,3.9312457437803534,3.6237685393720294,0.3074772044083235,-6.470953505614641,10,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-01-08,1,3.8839998201577015,3.6193310422773046,0.2646687778803968,-6.475311249544034,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-01-08,1,3.9496790046075154,3.6339440002959202,0.3157350043115946,-6.460927113936948,0,0,0
Own-delivery adaptation,No feedback,2003,2013-01-12,2,4.094285767938525,3.5751457517976597,0.5191400161408659,-3.505052341304146,0,0,0
Own-delivery adaptation,ECF,2003,2013-01-12,2,4.087595806175041,3.579010216250194,0.508585589924847,-3.501373284647571,6,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-01-12,2,3.8184662973588077,3.438071126701532,0.3803951706572761,-3.6415259152979047,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-01-12,2,4.0942872180522105,3.5749998372298917,0.5192873808223196,-3.505197945256534,0,0,0
Own-delivery adaptation,No feedback,2003,2013-01-13,2,4.032990500336589,2.665206953771154,1.367783546565435,-2.6090478037293288,0,0,0
Own-delivery adaptation,ECF,2003,2013-01-13,2,4.030726158701983,2.6624589357235435,1.3682672229784396,-2.6115619153902228,8,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-01-13,2,3.690758470223604,2.6321913998183972,1.0585670704052068,-2.6413822461450565,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-01-13,2,4.031865736547295,2.664643224787739,1.367222511759556,-2.6096138143670826,0,0,0
Own-delivery adaptation,No feedback,2003,2013-01-14,2,4.0377494259020965,3.3974921941344123,0.6402572317676845,-1.1425273647982352,0,0,0
Own-delivery adaptation,ECF,2003,2013-01-14,2,4.022836863602528,3.3947551407323053,0.6280817228702223,-1.1452329843179934,7,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-01-14,2,3.7956450693465325,3.337621222201555,0.4580238471449776,-1.2017854203092955,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-01-14,2,4.0377253072388095,3.397842294751683,0.6398830124871263,-1.1421875345951442,0,0,0
Own-delivery adaptation,No feedback,2003,2013-01-15,2,4.184096333487987,3.9485232304656748,0.23557310302231227,-0.5099792604886125,0,0,0
Own-delivery adaptation,ECF,2003,2013-01-15,2,4.151549011376614,3.944452658650919,0.2070963527256942,-0.5139673680219397,15,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-01-15,2,4.205074922557898,4.006546133297142,0.19852878926075604,-0.4527901583097717,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-01-15,2,4.183361300245636,3.947820875728587,0.2355404245170488,-0.5106847812061795,0,0,0
Own-delivery adaptation,No feedback,2003,2013-01-16,2,4.330603303987865,4.014398950677661,0.31620435331020313,-1.0423787213461986,0,0,0
Own-delivery adaptation,ECF,2003,2013-01-16,2,4.323016651857593,4.015125400637297,0.3078912512202957,-1.0416770386927523,9,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-01-16,2,4.282033502355719,3.9934179666601195,0.28861553569560006,-1.0633312590504667,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-01-16,2,4.330207210510995,4.013734720847122,0.31647248966387337,-1.0430420042448048,0,0,0
Own-delivery adaptation,No feedback,2003,2013-01-17,2,4.287266798708782,3.954796490872005,0.3324703078367774,-1.9007285096037057,0,0,0
Own-delivery adaptation,ECF,2003,2013-01-17,2,4.273481661838483,3.945087226784713,0.328394435053771,-1.9104337600942671,12,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-01-17,2,4.310216740623297,3.9677704454089042,0.34244629521439285,-1.8878229180795298,0,0,0
